,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.9285714285714286,0.14486225618339033,0.4999999999999999,0.3333333333333333,0.0,1.0,0.25,0.6666666666666666,0.42857142857142855,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.02857142857142858,0.9354112205911925,0.0714285714285714,0.5,0.13333333333333333,0.0,0.25,0.0,0.07142857142857142,0.5555555555555556,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12,0.8714285714285714,0.2246129097124472,0.2142857142857143,0.5,0.06666666666666667,0.6666666666666667,0.0,0.0,0.35714285714285715,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.35714285714285715,0.7315503720088479,0.7857142857142857,0.5,0.3333333333333333,0.0,1.0,0.6666666666666666,0.2142857142857143,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,0.7428571428571429,0.7933641664990951,0.6428571428571427,0.5,0.06666666666666667,0.6666666666666667,0.25,0.3333333333333333,0.35714285714285715,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.2,0.621355318721094,0.2142857142857143,0.3333333333333333,0.26666666666666666,0.3333333333333333,1.0,0.0,0.4642857142857143,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,0.3714285714285714,0.7347677458274684,0.2142857142857143,0.5,1.0,0.3333333333333333,0.5,0.0,0.10714285714285714,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
17,0.21428571428571425,0.4316106977679469,0.3571428571428571,0.3333333333333333,0.13333333333333333,1.0,0.0,0.3333333333333333,0.3214285714285714,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18,0.7142857142857142,0.18515986326161274,0.3571428571428571,0.5,0.0,0.6666666666666667,0.25,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19,0.21428571428571425,0.08739191634828072,0.0714285714285714,0.8333333333333333,0.0,0.6666666666666667,0.25,0.6666666666666666,0.9999999999999999,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20,0.05714285714285716,0.5611502111401568,0.6428571428571427,0.5,0.26666666666666666,0.6666666666666667,0.25,0.3333333333333333,0.17857142857142855,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,0.7,0.7930424291172331,0.4999999999999999,1.0,0.13333333333333333,0.0,0.25,0.0,0.9999999999999999,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,0.45714285714285713,0.3007038005228233,0.2142857142857143,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.38571428571428573,0.9709229841142167,0.7142857142857143,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.25,0.3333333333333333,0.0,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.9285714285714286,0.08312889603860849,0.4999999999999999,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.75,0.3333333333333333,0.8214285714285714,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
25,0.21428571428571425,0.36468932234063944,0.1428571428571428,0.5,0.2,0.3333333333333333,0.5,0.3333333333333333,0.7857142857142857,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,0.9714285714285713,0.6507540719887392,0.2857142857142857,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.35714285714285715,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,0.6285714285714286,0.25891815805348883,0.3571428571428571,0.0,0.0,0.6666666666666667,0.0,0.3333333333333333,0.5357142857142857,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.6142857142857143,0.8322943897044038,0.2142857142857143,0.5,0.13333333333333333,0.6666666666666667,0.75,0.3333333333333333,0.25,0.5555555555555556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,0.6428571428571428,0.37080233259601847,0.4999999999999999,0.5,0.06666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.03571428571428571,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,0.9285714285714286,0.1632415041222602,0.2142857142857143,0.5,0.0,0.3333333333333333,0.0,0.0,0.03571428571428571,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31,0.11428571428571427,0.6147999195656546,0.7142857142857143,0.3333333333333333,0.4666666666666667,0.6666666666666667,0.75,0.0,0.17857142857142855,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,0.7,0.8387291373416449,0.0714285714285714,0.5,0.3333333333333333,0.6666666666666667,0.25,0.3333333333333333,0.9642857142857143,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.5999999999999999,0.3887794088075608,0.1428571428571428,0.3333333333333333,0.0,0.6666666666666667,0.75,0.3333333333333333,0.7142857142857143,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,0.14285714285714285,0.8035391112004826,0.1428571428571428,0.6666666666666666,0.7333333333333333,0.0,0.25,0.0,0.3214285714285714,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,0.2285714285714286,0.08940277498491855,0.2142857142857143,1.0,0.0,0.3333333333333333,0.25,0.0,0.3214285714285714,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,0.6428571428571428,0.03683893022320531,0.0,0.5,0.06666666666666667,0.6666666666666667,0.25,0.3333333333333333,0.03571428571428571,0.4444444444444444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
37,0.7285714285714284,0.8721093907098332,0.9285714285714285,0.5,0.0,1.0,0.0,0.3333333333333333,0.7857142857142857,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,0.4857142857142857,0.40997385883772375,0.2142857142857143,0.5,0.5333333333333333,0.3333333333333333,0.5,0.0,0.0,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39,0.08571428571428569,0.11252764930625378,0.5714285714285713,0.3333333333333333,0.0,1.0,0.0,0.0,0.25,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.4142857142857143,0.36384476171325153,0.3571428571428571,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.3714285714285714,0.47653327971043635,0.0,0.3333333333333333,0.0,0.6666666666666667,0.5,0.3333333333333333,0.5714285714285714,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,0.9857142857142855,0.9023929217775991,0.9999999999999999,0.5,0.7333333333333333,0.6666666666666667,0.25,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,0.0,0.22228031369394732,0.4285714285714285,0.3333333333333333,0.13333333333333333,0.3333333333333333,0.0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.32857142857142857,0.7131309068972451,0.2142857142857143,0.5,0.0,0.6666666666666667,0.0,0.0,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.9857142857142855,0.07753870902875529,0.2142857142857143,0.6666666666666666,0.4666666666666667,0.6666666666666667,1.0,0.0,0.25,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46,0.31428571428571433,0.03933239493263624,0.2857142857142857,0.0,0.13333333333333333,0.6666666666666667,0.0,0.0,0.2857142857142857,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.5714285714285714,0.5995173939272069,0.7142857142857143,0.5,0.06666666666666667,0.6666666666666667,0.0,0.0,0.03571428571428571,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,0.04285714285714287,0.620349889402775,0.7142857142857143,0.3333333333333333,0.0,0.6666666666666667,0.25,0.3333333333333333,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
49,0.2571428571428572,0.07645284536497085,0.1428571428571428,0.5,0.13333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.07142857142857142,0.1111111111111111,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
50,0.45714285714285713,0.6242509551578524,0.3571428571428571,0.16666666666666666,0.0,1.0,0.0,0.3333333333333333,0.2857142857142857,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
51,0.7142857142857142,0.4609692338628595,0.0714285714285714,0.0,0.0,0.6666666666666667,0.0,0.0,0.25,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.6857142857142857,0.0642670420269455,0.5714285714285713,0.5,0.0,0.6666666666666667,0.0,0.3333333333333333,0.07142857142857142,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,0.9285714285714286,0.387934848180173,0.0,0.5,0.4666666666666667,0.6666666666666667,0.0,0.6666666666666666,0.2142857142857143,0.2222222222222222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
54,0.42857142857142855,0.8775387090287553,0.0714285714285714,0.3333333333333333,0.06666666666666667,1.0,0.25,0.0,0.35714285714285715,0.8888888888888888,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,0.5428571428571429,0.10967223004222804,0.4285714285714285,0.3333333333333333,0.26666666666666666,0.6666666666666667,0.25,0.3333333333333333,0.4642857142857143,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.7285714285714284,0.8447617132515585,0.0,0.3333333333333333,0.0,0.6666666666666667,0.25,0.6666666666666666,0.2857142857142857,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.6142857142857143,0.4289965815403177,0.2142857142857143,0.5,0.0,0.6666666666666667,0.25,0.6666666666666666,0.2142857142857143,0.7777777777777777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
58,0.7857142857142856,0.32974059923587373,0.2142857142857143,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.0,0.0,0.8928571428571428,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59,0.11428571428571427,0.8960788256585562,0.7142857142857143,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.38571428571428573,0.3948522018902071,0.2142857142857143,0.5,0.26666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.14285714285714285,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.9428571428571428,0.781821837924794,0.2142857142857143,0.0,0.06666666666666667,0.6666666666666667,0.25,0.3333333333333333,0.14285714285714285,0.2222222222222222,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.3,0.08562236074803942,0.3571428571428571,0.6666666666666666,0.0,0.6666666666666667,0.25,0.0,0.3214285714285714,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.6857142857142857,0.18403378242509552,0.0,0.5,0.0,0.6666666666666667,0.0,0.0,0.03571428571428571,0.4444444444444444,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.9571428571428571,0.4131912326563443,0.3571428571428571,0.5,0.0,0.6666666666666667,0.5,0.3333333333333333,0.0,0.7777777777777777,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.7428571428571429,0.4415041222602052,0.2142857142857143,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
66,0.17142857142857143,0.1811783631610698,0.2142857142857143,0.8333333333333333,0.26666666666666666,0.6666666666666667,0.5,0.3333333333333333,0.0,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
67,0.6428571428571428,0.8773778403378243,0.2142857142857143,0.6666666666666666,0.0,0.6666666666666667,0.0,0.0,0.6071428571428571,0.1111111111111111,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
68,0.21428571428571425,0.22702594007641266,0.0714285714285714,0.8333333333333333,0.13333333333333333,1.0,0.75,0.3333333333333333,0.07142857142857142,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69,0.04285714285714287,0.34510355921978686,0.5714285714285713,0.8333333333333333,0.06666666666666667,0.6666666666666667,0.0,0.0,0.3214285714285714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
70,1.0,0.6023325960185,0.3571428571428571,0.3333333333333333,0.0,1.0,0.75,0.0,0.8214285714285714,0.4444444444444444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
71,0.38571428571428573,0.9552382867484416,0.2857142857142857,0.5,0.4,0.0,1.0,0.3333333333333333,0.03571428571428571,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
72,0.5571428571428572,0.9077820229237885,0.1428571428571428,1.0,0.4666666666666667,0.6666666666666667,0.5,0.3333333333333333,0.2857142857142857,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,0.6142857142857143,0.28779408807560825,0.0,0.5,0.0,0.6666666666666667,0.25,0.3333333333333333,0.42857142857142855,0.2222222222222222,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
74,0.39999999999999997,0.8065553991554394,0.1428571428571428,0.3333333333333333,0.0,0.6666666666666667,0.0,0.3333333333333333,0.4642857142857143,0.5555555555555556,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.28571428571428575,0.8199477176754475,0.3571428571428571,0.8333333333333333,0.13333333333333333,0.6666666666666667,0.0,0.3333333333333333,0.5,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.8428571428571427,0.47432133521013475,0.6428571428571427,0.0,0.7333333333333333,1.0,0.25,1.0,0.03571428571428571,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.5999999999999999,0.43289764729539515,0.4999999999999999,0.5,0.06666666666666667,0.6666666666666667,0.25,0.0,0.2857142857142857,0.7777777777777777,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
78,0.7571428571428571,0.6383671827870501,0.2142857142857143,0.3333333333333333,0.13333333333333333,0.6666666666666667,0.0,0.6666666666666666,0.3214285714285714,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
79,0.38571428571428573,0.7692338628594411,0.0714285714285714,0.3333333333333333,0.0,1.0,0.0,0.0,0.8571428571428571,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
80,0.07142857142857145,0.4727126483008245,0.2857142857142857,0.5,0.0,0.6666666666666667,0.25,0.0,0.07142857142857142,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.4714285714285715,0.5100341845968229,0.1428571428571428,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.14285714285714285,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82,0.8285714285714285,0.005992358737180778,0.5714285714285713,0.16666666666666666,0.0,0.6666666666666667,0.0,0.3333333333333333,0.07142857142857142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.8285714285714285,0.12587975065352905,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.17142857142857143,0.5743414437965012,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,1.0,0.3333333333333333,0.14285714285714285,0.4444444444444444,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
85,0.2,0.936818821636839,0.0,0.3333333333333333,0.0,0.3333333333333333,0.25,0.0,0.5357142857142857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,0.2714285714285714,0.1550372008847778,0.5714285714285713,0.8333333333333333,0.2,0.6666666666666667,1.0,0.3333333333333333,0.03571428571428571,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
87,0.8142857142857143,0.15125678664789866,0.0714285714285714,0.0,0.0,1.0,0.0,0.3333333333333333,0.9285714285714285,0.5555555555555556,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.7857142857142856,0.6661974663181179,0.0,0.3333333333333333,0.4,0.6666666666666667,0.25,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89,0.05714285714285716,0.28377237080233264,0.1428571428571428,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.14285714285714285,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,0.8999999999999999,0.4608887995173939,0.0714285714285714,0.3333333333333333,0.4,0.6666666666666667,0.25,0.3333333333333333,0.07142857142857142,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
91,0.7571428571428571,0.6035793283732154,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.0,0.0,0.17857142857142855,0.2222222222222222,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
92,0.45714285714285713,0.8989744620953147,0.4285714285714285,0.5,0.26666666666666666,0.6666666666666667,0.25,0.6666666666666666,0.8214285714285714,0.1111111111111111,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
93,0.11428571428571427,0.13818620550975266,0.1428571428571428,0.5,0.13333333333333333,0.6666666666666667,0.0,0.6666666666666666,0.8214285714285714,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
94,0.5857142857142856,0.5115624371606676,0.0,0.3333333333333333,0.06666666666666667,0.6666666666666667,0.25,0.0,0.3214285714285714,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.8142857142857143,0.5364970842549769,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.17857142857142855,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.6142857142857143,0.4818419465111603,0.0,0.3333333333333333,0.0,0.6666666666666667,0.5,0.3333333333333333,0.5,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.1571428571428572,0.6143173134928614,0.0,0.3333333333333333,0.5333333333333333,0.6666666666666667,0.25,0.6666666666666666,0.39285714285714285,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.3,0.1377035994369596,0.0,1.0,0.2,0.3333333333333333,0.5,0.3333333333333333,0.07142857142857142,0.1111111111111111,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99,0.28571428571428575,0.36537301427709634,0.1428571428571428,0.5,0.13333333333333333,0.6666666666666667,0.0,0.0,0.14285714285714285,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.8285714285714285,0.25988337019907504,0.0,0.8333333333333333,0.0,0.6666666666666667,0.0,0.0,0.07142857142857142,0.5555555555555556,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
101,0.6428571428571428,0.9651317112406997,0.8571428571428571,0.3333333333333333,0.0,0.6666666666666667,0.0,0.0,0.2142857142857143,0.1111111111111111,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,0.5999999999999999,0.875608284737583,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.6666666666666667,0.25,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
103,0.11428571428571427,0.3151819827066157,0.9285714285714285,0.3333333333333333,0.2,1.0,0.25,0.3333333333333333,0.03571428571428571,0.1111111111111111,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,0.6428571428571428,0.28892016891212546,0.2142857142857143,0.5,0.6,0.6666666666666667,0.25,0.6666666666666666,0.25,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
